traceID,spanID,starttime,operationName,servicename,podname,childSpanId,childTraceId,duration,http.status_code,container,instance,container_cpu_usage_seconds_total,container_memory_working_set_bytes,trace_length
1b7a7713207ec2bc,9991168deddfb188,2022-07-12T13:30:00.000000,GET,ts-travel-service,ts-travel-service-5bddd4454b-nlrpg,84669a1b3c46447a,1b7a7713207ec2bc,14152,200,ts-travel-service,10.252.1.21:10250,103.352568973,362835968.0,4
49db533975155581,4623cd1ef8fd2455,2022-07-12T13:00:00.000000,GET,ts-train-service,ts-train-service-656cb44796-qzwqs,49db533975155581,49db533975155581,25182,200,ts-train-service,10.252.1.21:10250,87.210538721,344334336.0,2
3c76172e8dd13512,f541cbc36358168c,2022-07-12T13:10:00.000000,POST,ts-station-service,ts-station-service-d8d48ff94-gk699,3c76172e8dd13512,3c76172e8dd13512,10466,200,ts-station-service,10.252.1.23:10250,99.534065147,312123392.0,2
600b5a617c044804,cb3a3a826b35cecf,2022-07-12T13:10:00.000000,query,ts-price-service,ts-price-service-64ddbfbc55-k6hg2,4459114a8d1e61cc,600b5a617c044804,186437,200,ts-price-service,10.252.1.23:10250,84.300825246,307920896.0,7
0a08f3767f3fb111,0a08f3767f3fb111,2022-07-12T13:45:00.000000,getAllStations,ts-train-service,ts-train-service-656cb44796-qzwqs,,,144338,200,ts-train-service,10.252.1.21:10250,92.586896119,346566656.0,1
49b7385d3eb385e4,49b7385d3eb385e4,2022-07-12T13:35:00.000000,addTravel,ts-travel-service,ts-travel-service-5bddd4454b-nlrpg,,,79321,500,ts-travel-service,10.252.1.21:10250,103.892060963,363073536.0,1
3c0028a52c0282da,de705fb1a2855526,2022-07-12T13:00:00.000000,retrieve,ts-seat-service,ts-seat-service-777f494f65-lgqwz,a5f1b51c28f2fb8f,3c0028a52c0282da,193398,200,ts-seat-service,10.252.1.23:10250,76.207846496,286310400.0,7
8d976ead1eb352fa,5c63ed73358bfd91,2022-07-12T13:45:00.000000,DELETE,ts-train-service,ts-train-service-656cb44796-qzwqs,8d976ead1eb352fa,8d976ead1eb352fa,197946,200,ts-train-service,10.252.1.21:10250,92.586896119,346566656.0,2
600b5a617c044804,fdca0dcb8d2ac0cc,2022-07-12T13:10:00.000000,GET,ts-station-service,ts-station-service-d8d48ff94-gk699,0808679873c326cf,600b5a617c044804,88735,200,ts-station-service,10.252.1.23:10250,99.534065147,312123392.0,6
66288e84f66a8c31,66288e84f66a8c31,2022-07-12T13:40:00.000000,modifyContacts,ts-admin-basic-info-service,ts-admin-basic-info-service-6765fd865d-gn2hs,,,127248,200,ts-admin-basic-info-service,10.252.1.23:10250,74.102968487,333615104.0,1
3b8d03638a05ea67,3b8d03638a05ea67,2022-07-12T13:45:00.000000,getAllContacts,ts-admin-basic-info-service,ts-admin-basic-info-service-6765fd865d-gn2hs,,,179951,200,ts-admin-basic-info-service,10.252.1.23:10250,74.681982724,335171584.0,1
d46f104608b5241f,c0c1c9b4f0522e3d,2022-07-12T13:05:00.000000,POST,ts-station-service,ts-station-service-d8d48ff94-gk699,d46f104608b5241f,d46f104608b5241f,99073,200,ts-station-service,10.252.1.23:10250,98.747559133,311689216.0,2
bd358e28ee4d29ca,9cd6b031df766c9a,2022-07-12T13:45:00.000000,queryForStationId,ts-ticketinfo-service,ts-ticketinfo-service-59c55896f8-x4x5w,fe51250a39d3c504,bd358e28ee4d29ca,77316,200,ts-ticketinfo-service,10.252.1.23:10250,84.242654474,305987584.0,9
600b5a617c044804,cf3794153bea9502,2022-07-12T13:10:00.000000,GET,ts-station-service,ts-station-service-d8d48ff94-gk699,532a47de8f2ead36,600b5a617c044804,5527,200,ts-station-service,10.252.1.23:10250,99.534065147,312123392.0,6
600b5a617c044804,b11a892c542a1a7d,2022-07-12T13:10:00.000000,getRouteByTripId,ts-ticketinfo-service,ts-ticketinfo-service-59c55896f8-x4x5w,8b956f43c20630c6,600b5a617c044804,180934,200,ts-ticketinfo-service,10.252.1.23:10250,81.726115024,305770496.0,5
1b7a7713207ec2bc,8b33da5d5670a829,2022-07-12T13:30:00.000000,GET,ts-travel2-service,ts-travel2-service-59cfb755b8-tz65r,5311a19ac36fc4a0,1b7a7713207ec2bc,13858,200,ts-travel2-service,10.252.1.20:10250,84.849685752,365436928.0,4
3c76172e8dd13512,b0f045f837032616,2022-07-12T13:10:00.000000,queryForStationId,ts-route-service,ts-route-service-5958d8bc7f-sfr68,f397d79a5125b274,3c76172e8dd13512,6788,200,ts-route-service,10.252.1.23:10250,93.195508261,310956032.0,3
bd358e28ee4d29ca,eb59f7a15a225c7c,2022-07-12T13:45:00.000000,queryForStationId,ts-config-service,ts-config-service-65f56cfb7b-fkh56,12f61da860bdbc82,bd358e28ee4d29ca,108558,200,ts-config-service,10.252.1.23:10250,85.84673723,344297472.0,5
a7b2313d89b8409b,a7b2313d89b8409b,2022-07-12T13:10:00.000000,findContactsByAccountId,ts-admin-basic-info-service,ts-admin-basic-info-service-6765fd865d-gn2hs,,,48552,200,ts-admin-basic-info-service,10.252.1.23:10250,72.201689221,333467648.0,1
600b5a617c044804,3cb6e6a0722d87b1,2022-07-12T13:10:00.000000,retrieve,ts-train-service,ts-train-service-656cb44796-qzwqs,e18410ab79b722af,600b5a617c044804,10958,200,ts-train-service,10.252.1.21:10250,88.974083767,345001984.0,3
600b5a617c044804,c97eed750879ab4a,2022-07-12T13:10:00.000000,GET,ts-ticketinfo-service,ts-ticketinfo-service-59c55896f8-x4x5w,600b5a617c044804,600b5a617c044804,174032,200,ts-ticketinfo-service,10.252.1.23:10250,81.726115024,305770496.0,2
bd358e28ee4d29ca,eb5bc4512869b261,2022-07-12T13:45:00.000000,getRouteByTripId,ts-train-service,ts-train-service-656cb44796-qzwqs,f6094b6e5661cbb2,bd358e28ee4d29ca,105220,200,ts-train-service,10.252.1.21:10250,92.586896119,346566656.0,7
600b5a617c044804,ebf9401b64fe0a50,2022-07-12T13:10:00.000000,queryForStationId,ts-station-service,ts-station-service-d8d48ff94-gk699,140465023bb7c4fe,600b5a617c044804,65183,200,ts-station-service,10.252.1.23:10250,99.534065147,312123392.0,5
bd358e28ee4d29ca,f0e46ebed5cb6937,2022-07-12T13:45:00.000000,queryForTravel,ts-travel-service,ts-travel-service-5bddd4454b-nlrpg,8658de3a5cee55af,bd358e28ee4d29ca,798286,200,ts-travel-service,10.252.1.21:10250,104.834105108,363180032.0,5
b51267687f5439bb,8f858cd1139f2196,2022-07-12T13:35:00.000000,POST,ts-admin-travel-service,ts-admin-travel-service-8fc9ff4f6-knpqm,b51267687f5439bb,b51267687f5439bb,34933,201,ts-admin-travel-service,10.252.1.23:10250,81.381367448,354770944.0,2
6923e3ab830e7138,fc6bef625a02c946,2022-07-12T13:45:00.000000,queryForStationId,ts-basic-service,ts-basic-service-9857d8bbd-hsclf,5b8353f11ab63018,6923e3ab830e7138,100426,200,ts-basic-service,10.252.1.23:10250,90.527270017,352182272.0,5
600b5a617c044804,0f42ab22aec5e103,2022-07-12T13:10:00.000000,GET,ts-ticketinfo-service,ts-ticketinfo-service-59c55896f8-x4x5w,600b5a617c044804,600b5a617c044804,108371,200,ts-ticketinfo-service,10.252.1.23:10250,81.726115024,305770496.0,2
3c0028a52c0282da,af8b2b2b6ea36bd5,2022-07-12T13:00:00.000000,GET,ts-price-service,ts-price-service-64ddbfbc55-k6hg2,ced442d4f3deda47,3c0028a52c0282da,298992,200,ts-price-service,10.252.1.23:10250,83.231550122,307146752.0,4
bd358e28ee4d29ca,8c8a5e3904bbb55c,2022-07-12T13:45:00.000000,retrieve,ts-price-service,ts-price-service-64ddbfbc55-k6hg2,170ee7a405c95b4a,bd358e28ee4d29ca,94801,200,ts-price-service,10.252.1.23:10250,87.714672588,308322304.0,7
bd358e28ee4d29ca,aa1956e3cc677ba0,2022-07-12T13:45:00.000000,createNewOrder,ts-order-service,ts-order-service-7db4d6774-8qf4d,1d5dfbce39044e2a,bd358e28ee4d29ca,82112,200,ts-order-service,10.252.1.23:10250,89.765514648,330403840.0,3
6d475f987bfc7f1b,6d475f987bfc7f1b,2022-07-12T13:10:00.000000,getAllAssuranceType,ts-assurance-service,ts-assurance-service-cbd6b88f9-v5xz6,,,26442,200,ts-assurance-service,10.252.1.23:10250,81.978914899,354656256.0,1
6923e3ab830e7138,f19e75e68eed2858,2022-07-12T13:45:00.000000,queryForStationId,ts-station-service,ts-station-service-d8d48ff94-gk699,44b7b20a8c0d395d,6923e3ab830e7138,78624,200,ts-station-service,10.252.1.23:10250,102.929819692,313073664.0,7
662335f7673cfaca,49f9e005e013e4e9,2022-07-12T13:35:00.000000,GET,ts-admin-travel-service,ts-admin-travel-service-8fc9ff4f6-knpqm,869a4668c3652409,662335f7673cfaca,88320,200,ts-admin-travel-service,10.252.1.23:10250,81.381367448,354770944.0,4
1d0816ab33a86b8a,51f9e9552539f742,2022-07-12T13:00:00.000000,POST,ts-route-service,ts-route-service-5958d8bc7f-sfr68,1d0816ab33a86b8a,1d0816ab33a86b8a,90102,200,ts-route-service,10.252.1.23:10250,92.052885868,310378496.0,2
