traceID,spanID,starttime,operationName,servicename,podname,childSpanId,childTraceId,duration,http.status_code,container,instance,container_memory_working_set_bytes,container_cpu_usage_seconds_total,trace_length
147e01a41865a515,b3f32fffa7ee0674,2022-07-13T11:35:00.000000,POST,ts-basic-service,ts-basic-service-67746d6b6-dsp99,147e01a41865a515,147e01a41865a515,20878089,200,ts-basic-service,10.252.1.22:10250,271048704.0,71.261812361,2
6fed7946c04f735f,7d3c47ec6f2d1556,2022-07-13T11:40:00.000000,GET,ts-route-service,ts-route-service-65d88487b5-dz4zj,a10aac680f2e9426,6fed7946c04f735f,142479,200,ts-route-service,10.252.1.23:10250,309194752.0,96.191978285,6
147e01a41865a515,378fb79d8d6c6179,2022-07-13T11:35:00.000000,GET,ts-travel-service,ts-travel-service-5c8fdffbb8-27nvn,b94f6edcb8b55ce3,147e01a41865a515,84854,200,ts-travel-service,10.252.1.22:10250,294211584.0,79.508889628,6
6fed7946c04f735f,20a57438744b4ecd,2022-07-13T11:40:00.000000,GET,ts-ticketinfo-service,ts-ticketinfo-service-5bb968c568-z7hpr,6fed7946c04f735f,6fed7946c04f735f,478746,200,ts-ticketinfo-service,10.252.1.21:10250,307998720.0,81.31858873,2
dbb652bad90c4246,b7cc83c73c9c907a,2022-07-13T11:50:00.000000,queryById,ts-route-service,ts-route-service-65d88487b5-dz4zj,6f39587ce3c402fe,dbb652bad90c4246,104168,200,ts-route-service,10.252.1.23:10250,310329344.0,97.882187786,3
c098bf19f8de0762,c098bf19f8de0762,2022-07-13T11:50:00.000000,imageCode,ts-verification-code-service,ts-verification-code-service-6df9658bc9-g9dzd,,,79066,200,ts-verification-code-service,10.252.1.23:10250,288022528.0,67.212576038,1
5c3bd5174f1c12cb,739367a476ab6ed6,2022-07-13T11:50:00.000000,securityInfoCheck,ts-contacts-service,ts-contacts-service-7b5f4d7bc5-hdd49,dba3b60a998ff3e9,5c3bd5174f1c12cb,87891,200,ts-contacts-service,10.252.1.21:10250,280379392.0,89.006670945,5
a0a641bb0f3f3a21,9752f220a2c06f01,2022-07-13T11:40:00.000000,verifyCode,ts-verification-code-service,ts-verification-code-service-6df9658bc9-g9dzd,91bc88d4e7ab5a96,a0a641bb0f3f3a21,8905,200,ts-verification-code-service,10.252.1.23:10250,267853824.0,64.540161769,3
147e01a41865a515,5c0840318d50d062,2022-07-13T11:35:00.000000,GET,ts-travel-service,ts-travel-service-5c8fdffbb8-27nvn,39862cf499208438,147e01a41865a515,194573,200,ts-travel-service,10.252.1.22:10250,294211584.0,79.508889628,6
147e01a41865a515,138ba38d03adb2ae,2022-07-13T11:35:00.000000,queryById,ts-route-service,ts-route-service-65d88487b5-dz4zj,36c42e65235d9f56,147e01a41865a515,154772,200,ts-route-service,10.252.1.23:10250,279244800.0,79.630764163,7
a6051433c1649470,a6051433c1649470,2022-07-13T11:35:00.000000,getToken,ts-verification-code-service,ts-verification-code-service-6df9658bc9-g9dzd,,,8599720,200,ts-verification-code-service,10.252.1.23:10250,267755520.0,64.037193597,1
6fed7946c04f735f,a10aac680f2e9426,2022-07-13T11:40:00.000000,queryForTravel,ts-route-service,ts-route-service-65d88487b5-dz4zj,84aa5997f7069bd7,6fed7946c04f735f,1088721,200,ts-route-service,10.252.1.23:10250,309194752.0,96.191978285,5
6fed7946c04f735f,e7bfcc17fc69ed18,2022-07-13T11:40:00.000000,queryForStationId,ts-travel-service,ts-travel-service-5c8fdffbb8-27nvn,c7fe1534f434b0ee,6fed7946c04f735f,75756,200,ts-travel-service,10.252.1.22:10250,318533632.0,85.8166057,7
6fed7946c04f735f,5d11c4befbc9ea22,2022-07-13T11:40:00.000000,queryForStationId,ts-station-service,ts-station-service-777bd6b4-6gh4t,4b3348bde1a2d5ac,6fed7946c04f735f,261842,200,ts-station-service,10.252.1.23:10250,307372032.0,85.796179342,3
6fed7946c04f735f,5e6a4fd30abebf8e,2022-07-13T11:40:00.000000,queryForStationId,ts-travel-service,ts-travel-service-5c8fdffbb8-27nvn,53d2fa9548681de8,6fed7946c04f735f,185556,200,ts-travel-service,10.252.1.22:10250,318533632.0,85.8166057,7
dbb652bad90c4246,6d996d9b63e7dc9d,2022-07-13T11:50:00.000000,GET,ts-basic-service,ts-basic-service-67746d6b6-dsp99,5203078d0c15a4e8,dbb652bad90c4246,59109,200,ts-basic-service,10.252.1.22:10250,289693696.0,76.175112424,6
6fed7946c04f735f,fba4a53c2f0a52a7,2022-07-13T11:40:00.000000,queryForStationId,ts-station-service,ts-station-service-777bd6b4-6gh4t,3455837671d60f9d,6fed7946c04f735f,472605,200,ts-station-service,10.252.1.23:10250,307372032.0,85.796179342,3
147e01a41865a515,e77d52a9a6130db7,2022-07-13T11:35:00.000000,GET,ts-seat-service,ts-seat-service-5fff7b484c-jnfwn,20b96f7a2e684187,147e01a41865a515,433945,200,ts-seat-service,10.252.1.21:10250,262586368.0,75.963996403,4
6fed7946c04f735f,f8fcec20b92b9f2b,2022-07-13T11:40:00.000000,POST,ts-seat-service,ts-seat-service-5fff7b484c-jnfwn,724c9873d69b9767,6fed7946c04f735f,41984,200,ts-seat-service,10.252.1.21:10250,281227264.0,78.616752353,4
147e01a41865a515,374f0a567244820a,2022-07-13T11:35:00.000000,queryById,ts-route-service,ts-route-service-65d88487b5-dz4zj,b63a67717d82badd,147e01a41865a515,388800,200,ts-route-service,10.252.1.23:10250,279244800.0,79.630764163,3
6fed7946c04f735f,8e2e0c4e37f2c17c,2022-07-13T11:40:00.000000,GET,ts-route-service,ts-route-service-65d88487b5-dz4zj,a10aac680f2e9426,6fed7946c04f735f,43026,200,ts-route-service,10.252.1.23:10250,309194752.0,96.191978285,6
dbb652bad90c4246,248004070d59c08a,2022-07-13T11:50:00.000000,GET,ts-travel-service,ts-travel-service-5c8fdffbb8-27nvn,dbb652bad90c4246,dbb652bad90c4246,152323,200,ts-travel-service,10.252.1.22:10250,319635456.0,87.427574294,2
147e01a41865a515,cf05bbcb4ea8c1fe,2022-07-13T11:35:00.000000,queryForStationId,ts-station-service,ts-station-service-777bd6b4-6gh4t,5674425fd99dc0cf,147e01a41865a515,61771,200,ts-station-service,10.252.1.23:10250,286142464.0,77.974326065,7
dbb652bad90c4246,b9321620d359e81f,2022-07-13T11:50:00.000000,queryById,ts-route-service,ts-route-service-65d88487b5-dz4zj,3a92833677a93c60,dbb652bad90c4246,112433,200,ts-route-service,10.252.1.23:10250,310329344.0,97.882187786,3
6fed7946c04f735f,5f5be13c1560cbea,2022-07-13T11:40:00.000000,GET,ts-seat-service,ts-seat-service-5fff7b484c-jnfwn,724c9873d69b9767,6fed7946c04f735f,351993,200,ts-seat-service,10.252.1.21:10250,281227264.0,78.616752353,4
0cad0614eca080fe,0cad0614eca080fe,2022-07-13T11:50:00.000000,order_cancel_success,ts-notification-service,ts-notification-service-79845458d9-qwbdz,"","",24100420,200,ts-notification-service,10.252.1.23:10250,280268800.0,75.23319173,1
dbb652bad90c4246,d0e8859bd0a28050,2022-07-13T11:50:00.000000,retrieve,ts-config-service,ts-config-service-fffbf47d-8z4wk,c2c885f04e433535,dbb652bad90c4246,96116,200,ts-config-service,10.252.1.22:10250,310116352.0,82.272498664,5
