traceID,spanID,starttime,operationName,servicename,podname,childSpanId,childTraceId,duration,http.status_code,container,instance,kube_pod_resource_request,container_start_time_seconds,container_processes,container_last_seen,container_threads,container_spec_cpu_period,container_spec_cpu_shares,container_memory_max_usage_bytes,container_memory_working_set_bytes,container_cpu_system_seconds_total,container_ulimits_soft,node_namespace_pod_container:container_memory_working_set_bytes,container_file_descriptors,container_cpu_usage_seconds_total,container_memory_usage_bytes,node_namespace_pod_container:container_memory_rss,container_memory_rss,container_cpu_user_seconds_total,container_threads_max,kube_pod_container_resource_requests,container_fs_usage_bytes,cluster:namespace:pod_memory:active:kube_pod_container_resource_requests,cluster:namespace:pod_cpu:active:kube_pod_container_resource_requests,node_namespace_pod_container:container_cpu_usage_seconds_total:sum_irate,kubelet_container_log_filesystem_used_bytes,container_sockets,container_memory_cache,node_namespace_pod_container:container_memory_cache,container_memory_mapped_file,prober_probe_total,kube_pod_container_info,kube_pod_container_state_started,kube_pod_container_status_ready,kube_pod_resource_limit,kube_pod_container_resource_limits,kube_pod_info,kube_pod_labels,kube_pod_start_time,kube_pod_owner,kube_pod_status_phase,kube_pod_status_ready,container_cpu_cfs_periods_total,cluster:namespace:pod_memory:active:kube_pod_container_resource_limits,cluster:namespace:pod_cpu:active:kube_pod_container_resource_limits,container_spec_cpu_quota,container_spec_memory_limit_bytes,container_spec_memory_swap_limit_bytes,container_cpu_cfs_throttled_seconds_total,container_cpu_cfs_throttled_periods_total,trace_length
713fa2c26b186795,b6508b20303eee9d,2022-07-08T07:55:00.000000,GET,ts-contacts-service,ts-contacts-service-bd5cfccb5-qqwdt,f631b61e24753ed4,713fa2c26b186795,66609,200,kube-scheduler,10.252.1.10:10259,0.05,1657258351.0,1.0,1657266762.0,42.0,100000.0,51.0,326418432.0,313278464.0,6.41,1048576.0,313061376.0,42.0,77.348367405,324259840.0,290238464.0,290373632.0,69.44,1024.0,0.05,81920.0,167772160.0,0.05,0.0009183382000003349,49152.0,8.0,28385280.0,28385280.0,,17.0,1.0,1657258352.0,1.0,0.2,0.2,1.0,1.0,1657258328.0,1.0,1.0,1.0,19683.0,524288000.0,0.2,20000.0,524288000.0,524288000.0,344.860058991,2941.0,6
3d0f67d340ce8203,3d0f67d340ce8203,2022-07-08T07:55:00.000000,order_cancel_success,ts-notification-service,ts-notification-service-f664df5bc-8s72t,,,3418398,200,kube-scheduler,10.252.1.10:10259,0.05,1657258371.0,1.0,1657266762.0,40.0,100000.0,51.0,310128640.0,294408192.0,5.89,1048576.0,294404096.0,38.0,71.714846618,307204096.0,278192128.0,278192128.0,64.66,1024.0,0.05,36864.0,167772160.0,0.05,0.0009673612666669366,4096.0,4.0,23789568.0,23789568.0,,13.0,1.0,1657258373.0,1.0,0.2,0.2,1.0,1.0,1657258328.0,1.0,1.0,1.0,17778.0,524288000.0,0.2,20000.0,524288000.0,524288000.0,518.919428609,3097.0,1
5fe991cb2b7d3c69,5fe991cb2b7d3c69,2022-07-08T08:00:00.000000,findByAccountId,ts-consign-service,ts-consign-service-77dd4d6fcf-mzlwt,,,31857,200,kube-scheduler,10.252.1.10:10259,0.05,1657258337.0,1.0,1657267062.0,42.0,100000.0,51.0,362610688.0,350085120.0,6.77,1048576.0,350081024.0,41.0,75.016616447,362287104.0,329154560.0,329154560.0,67.27,1024.0,0.05,90112.0,167772160.0,0.05,0.0011071753333335248,57344.0,7.0,28790784.0,28790784.0,,16.0,1.0,1657258343.0,1.0,0.2,0.2,1.0,1.0,1657258327.0,1.0,1.0,1.0,19481.0,524288000.0,0.2,20000.0,524288000.0,524288000.0,309.959694722,2837.0,1
762fb8793276d273,6281c1694fd42fa3,2022-07-08T07:55:00.000000,queryById,ts-route-service,ts-route-service-776b4fc5b7-l6mst,0755b52d2bc0493c,762fb8793276d273,80376,200,kube-scheduler,10.252.1.10:10259,0.05,1657258353.0,1.0,1657266762.0,42.0,100000.0,51.0,336334848.0,324931584.0,6.6,1048576.0,324386816.0,44.0,88.584326202,335851520.0,303198208.0,303468544.0,79.98,1024.0,0.05,114688.0,167772160.0,0.05,0.0005802348999997283,131072.0,9.0,27033600.0,27033600.0,,19.0,1.0,1657258355.0,1.0,0.2,0.2,1.0,1.0,1657258329.0,1.0,1.0,1.0,19716.0,524288000.0,0.2,20000.0,524288000.0,524288000.0,429.465296852,3430.0,3
a9494d938209c422,a9494d938209c422,2022-07-08T07:50:00.000000,getToken,ts-auth-service,ts-auth-service-cd6cc6d9b-wbvck,,,594655,200,kube-scheduler,10.252.1.10:10259,0.05,1657258343.0,1.0,1657266462.0,42.0,100000.0,51.0,360333312.0,349089792.0,5.55,1048576.0,349085696.0,41.0,71.783817642,357425152.0,333778944.0,333778944.0,64.54,1024.0,0.05,73728.0,167772160.0,0.05,0.0015308111040626725,40960.0,7.0,19058688.0,19058688.0,,13.0,1.0,1657258344.0,1.0,0.2,0.2,1.0,1.0,1657258327.0,1.0,1.0,1.0,18481.0,524288000.0,0.2,20000.0,524288000.0,524288000.0,309.681793805,2773.0,1
71161e4a226afb98,0e0857c8e6be8769,2022-07-08T07:50:00.000000,GET,ts-travel-service,ts-travel-service-78d9594678-jc2cx,71161e4a226afb98,71161e4a226afb98,295223,200,kube-scheduler,10.252.1.10:10259,0.05,1657258356.0,1.0,1657266462.0,42.0,100000.0,51.0,337899520.0,325984256.0,6.65,1048576.0,325988352.0,45.0,85.21497676,337367040.0,304386048.0,304386048.0,77.0,1024.0,0.05,249856.0,167772160.0,0.05,0.0012568418856208003,217088.0,11.0,27709440.0,27709440.0,,19.0,1.0,1657258358.0,1.0,0.2,0.2,1.0,1.0,1657258330.0,1.0,1.0,1.0,19259.0,524288000.0,0.2,20000.0,524288000.0,524288000.0,458.342027768,3376.0,2
5a6af273ed373959,ddffc7b83fc8f586,2022-07-08T08:00:00.000000,findAllOrder,ts-admin-order-service,ts-admin-order-service-b4d554964-rd5ts,9d12d9277de4cc98,5a6af273ed373959,6834,200,kube-scheduler,10.252.1.10:10259,0.05,1657258335.0,1.0,1657267062.0,40.0,100000.0,51.0,332840960.0,322932736.0,6.18,1048576.0,322932736.0,41.0,68.420465172,330530816.0,307515392.0,307515392.0,61.33,1024.0,0.05,163840.0,167772160.0,0.05,0.007759689266666688,131072.0,6.0,16760832.0,16760832.0,,14.0,1.0,1657258337.0,1.0,0.2,0.2,1.0,1.0,1657258326.0,1.0,1.0,1.0,18100.0,524288000.0,0.2,20000.0,524288000.0,524288000.0,335.881563615,2726.0,3
b1e4641ac8926e01,8bb91fe7357fcd14,2022-07-08T07:15:00.000000,order_cancel_success,ts-notification-service,ts-notification-service-f664df5bc-8s72t,db81d41987611fd3,b1e4641ac8926e01,4745798,200,kube-scheduler,10.252.1.10:10259,0.05,1657258371.0,1.0,1657264362.0,40.0,100000.0,51.0,310128640.0,295530496.0,4.92,1048576.0,295534592.0,38.0,69.277570317,308768768.0,277651456.0,277651456.0,63.25,1024.0,0.05,36864.0,167772160.0,0.05,0.0011664681624215004,4096.0,4.0,25817088.0,25817088.0,,13.0,1.0,1657258373.0,1.0,0.2,0.2,1.0,1.0,1657258328.0,1.0,1.0,1.0,13604.0,524288000.0,0.2,20000.0,524288000.0,524288000.0,518.53835214,3094.0,3
71161e4a226afb98,332e6e352e756b7d,2022-07-08T07:50:00.000000,GET,ts-config-service,ts-config-service-5d6f4c89b4-m8ccq,7f72b3ced78b0582,71161e4a226afb98,9471,200,kube-scheduler,10.252.1.10:10259,0.05,1657258342.0,1.0,1657266462.0,42.0,100000.0,51.0,363569152.0,348114944.0,6.51,1048576.0,348114944.0,41.0,78.037719623,362033152.0,329252864.0,329252864.0,70.45,1024.0,0.05,77824.0,167772160.0,0.05,0.001616883517510631,45056.0,7.0,28520448.0,28520448.0,,17.0,1.0,1657258343.0,1.0,0.2,0.2,1.0,1.0,1657258327.0,1.0,1.0,1.0,18740.0,524288000.0,0.2,20000.0,524288000.0,524288000.0,367.911327991,3051.0,4
71161e4a226afb98,2c9c8a39b370250e,2022-07-08T07:50:00.000000,GET,ts-ticketinfo-service,ts-ticketinfo-service-5445b76f9d-5254c,6a62ba39dbc6e3a4,71161e4a226afb98,79355,200,kube-scheduler,10.252.1.10:10259,0.05,1657258371.0,1.0,1657266462.0,40.0,100000.0,51.0,308584448.0,295788544.0,5.85,1048576.0,295784448.0,40.0,67.196199019,306225152.0,275587072.0,275587072.0,61.02,1024.0,0.05,102400.0,167772160.0,0.05,0.0010607909391379367,69632.0,6.0,23384064.0,23384064.0,,11.0,1.0,1657258373.0,1.0,0.2,0.2,1.0,1.0,1657258330.0,1.0,1.0,1.0,17156.0,524288000.0,0.2,20000.0,524288000.0,524288000.0,265.353282324,2569.0,4
c6dadfefc6beab51,c6dadfefc6beab51,2022-07-08T07:55:00.000000,findByAccountId,ts-consign-service,ts-consign-service-77dd4d6fcf-mzlwt,,,373845,200,kube-scheduler,10.252.1.10:10259,0.05,1657258337.0,1.0,1657266762.0,42.0,100000.0,51.0,361881600.0,349253632.0,6.6,1048576.0,349270016.0,41.0,73.971127411,361345024.0,327938048.0,327938048.0,66.39,1024.0,0.05,77824.0,167772160.0,0.05,0.0011035586333330608,45056.0,7.0,28925952.0,28925952.0,,16.0,1.0,1657258343.0,1.0,0.2,0.2,1.0,1.0,1657258327.0,1.0,1.0,1.0,18907.0,524288000.0,0.2,20000.0,524288000.0,524288000.0,305.497650526,2811.0,1
6e35f75ffd6e53e8,1e74abe907319220,2022-07-08T07:55:00.000000,retrieve,ts-train-service,ts-train-service-59c7fc9c44-q9t56,97e68a87744c9d93,6e35f75ffd6e53e8,87740,200,kube-scheduler,10.252.1.10:10259,0.05,1657258353.0,1.0,1657266762.0,42.0,100000.0,51.0,328052736.0,313966592.0,8.02,1048576.0,314007552.0,43.0,88.601390685,324198400.0,292810752.0,292810752.0,83.25,1024.0,0.05,81920.0,167772160.0,0.05,0.0012449351666665128,49152.0,9.0,25276416.0,25276416.0,,22.0,1.0,1657258355.0,1.0,0.2,0.2,1.0,1.0,1657258330.0,1.0,1.0,1.0,20002.0,524288000.0,0.2,20000.0,524288000.0,524288000.0,457.290355568,3558.0,9
71161e4a226afb98,a3794a840dd1c688,2022-07-08T07:50:00.000000,GET,ts-station-service,ts-station-service-65b55b7cf4-vwvkk,79a63f6e5456c51e,71161e4a226afb98,79191,200,kube-scheduler,10.252.1.10:10259,0.05,1657258345.0,1.0,1657266462.0,42.0,100000.0,51.0,354091008.0,343781376.0,6.41,1048576.0,343777280.0,42.0,87.025295489,353230848.0,329150464.0,329150464.0,78.79,1024.0,0.05,106496.0,167772160.0,0.05,0.001090224418254909,73728.0,7.0,19599360.0,19599360.0,,17.0,1.0,1657258347.0,1.0,0.2,0.2,1.0,1.0,1657258330.0,1.0,1.0,1.0,19518.0,524288000.0,0.2,20000.0,524288000.0,524288000.0,312.668985903,3204.0,6
6e35f75ffd6e53e8,f16c0d67551f24cf,2022-07-08T07:55:00.000000,GET,ts-basic-service,ts-basic-service-866d6df56-b45r2,ae852d92a17016a0,6e35f75ffd6e53e8,10157,200,kube-scheduler,10.252.1.10:10259,0.05,1657258343.0,1.0,1657266762.0,40.0,100000.0,51.0,323837952.0,311271424.0,6.45,1048576.0,310894592.0,44.0,75.816006495,321818624.0,293781504.0,294170624.0,68.36,1024.0,0.05,425984.0,167772160.0,0.05,0.0005619821000000987,393216.0,9.0,25276416.0,25276416.0,,14.0,1.0,1657258344.0,1.0,0.2,0.2,1.0,1.0,1657258327.0,1.0,1.0,1.0,18269.0,524288000.0,0.2,20000.0,524288000.0,524288000.0,415.82734752,3010.0,8
5b3554e968d927d1,bd06a421f783d60d,2022-07-08T07:55:00.000000,GET,ts-inside-payment-service,ts-inside-payment-service-794799fbff-6fm5t,5b3554e968d927d1,5b3554e968d927d1,134939,200,kube-scheduler,10.252.1.10:10259,0.05,1657258351.0,1.0,1657266762.0,42.0,100000.0,51.0,326045696.0,315129856.0,6.41,1048576.0,315203584.0,41.0,79.998968983,324829184.0,297062400.0,297062400.0,71.16,1024.0,0.05,73728.0,167772160.0,0.05,0.0011554687000000286,40960.0,7.0,22437888.0,22573056.0,,19.0,1.0,1657258352.0,1.0,0.2,0.2,1.0,1.0,1657258328.0,1.0,1.0,1.0,19851.0,524288000.0,0.2,20000.0,524288000.0,524288000.0,357.830210777,3152.0,2
6e35f75ffd6e53e8,7ab6aa8eb0ebdaf5,2022-07-08T07:55:00.000000,queryForStationId,ts-station-service,ts-station-service-65b55b7cf4-vwvkk,b840f393819b8f18,6e35f75ffd6e53e8,7834,200,kube-scheduler,10.252.1.10:10259,0.05,1657258345.0,1.0,1657266762.0,42.0,100000.0,51.0,355303424.0,343814144.0,6.55,1048576.0,343564288.0,44.0,87.584005612,353308672.0,329150464.0,329441280.0,79.13,1024.0,0.05,106496.0,167772160.0,0.05,0.001331557933333253,196608.0,9.0,19464192.0,19464192.0,,17.0,1.0,1657258347.0,1.0,0.2,0.2,1.0,1.0,1657258330.0,1.0,1.0,1.0,20105.0,524288000.0,0.2,20000.0,524288000.0,524288000.0,313.325384076,3208.0,9
6e35f75ffd6e53e8,6e35f75ffd6e53e8,2022-07-08T07:55:00.000000,preserve,ts-preserve-service,ts-preserve-service-75948bd8db-nptkq,,,12729857,200,kube-scheduler,10.252.1.10:10259,0.05,1657258372.0,1.0,1657266762.0,40.0,100000.0,51.0,297086976.0,287461376.0,5.93,1048576.0,287354880.0,49.0,71.986708784,296394752.0,268976128.0,268976128.0,64.58,1024.0,0.05,94208.0,167772160.0,0.05,0.001037979133333522,61440.0,15.0,20410368.0,20410368.0,,14.0,1.0,1657258374.0,1.0,0.2,0.2,1.0,1.0,1657258329.0,1.0,1.0,1.0,18048.0,524288000.0,0.2,20000.0,524288000.0,524288000.0,340.743712172,2843.0,1
023c586fcb2aa783,93f2d1bc8a9bed1a,2022-07-08T08:00:00.000000,findAllOrder,ts-admin-order-service,ts-admin-order-service-b4d554964-rd5ts,ff5be60fc72b774b,023c586fcb2aa783,96066,200,kube-scheduler,10.252.1.10:10259,0.05,1657258335.0,1.0,1657267062.0,40.0,100000.0,51.0,332840960.0,322932736.0,6.18,1048576.0,322932736.0,41.0,68.420465172,330530816.0,307515392.0,307515392.0,61.33,1024.0,0.05,163840.0,167772160.0,0.05,0.007759689266666688,131072.0,6.0,16760832.0,16760832.0,,14.0,1.0,1657258337.0,1.0,0.2,0.2,1.0,1.0,1657258326.0,1.0,1.0,1.0,18100.0,524288000.0,0.2,20000.0,524288000.0,524288000.0,335.881563615,2726.0,3
713fa2c26b186795,9947aaba34831954,2022-07-08T07:55:00.000000,GET,ts-security-service,ts-security-service-bc7655876-pd2xc,0b01b2bb869d4cd5,713fa2c26b186795,109584,200,kube-scheduler,10.252.1.10:10259,0.05,1657258367.0,1.0,1657266762.0,42.0,100000.0,51.0,338665472.0,315969536.0,6.23,1048576.0,315908096.0,43.0,79.030282634,324153344.0,298446848.0,298446848.0,70.95,1024.0,0.05,77824.0,167772160.0,0.05,0.0009330634000003594,45056.0,9.0,20004864.0,20004864.0,,18.0,1.0,1657258368.0,1.0,0.2,0.2,1.0,1.0,1657258330.0,1.0,1.0,1.0,18893.0,524288000.0,0.2,20000.0,524288000.0,524288000.0,354.108972885,3082.0,4
cfe4f7c1c7ff8815,c63c79795bb7e436,2022-07-08T08:00:00.000000,queryForStationId,ts-basic-service,ts-basic-service-866d6df56-b45r2,64634d72e8c21897,cfe4f7c1c7ff8815,16434,200,kube-scheduler,10.252.1.10:10259,0.05,1657258343.0,1.0,1657267062.0,40.0,100000.0,51.0,325197824.0,312459264.0,6.63,1048576.0,312455168.0,43.0,77.651543739,322994176.0,295137280.0,295137280.0,70.0,1024.0,0.05,212992.0,167772160.0,0.05,0.001115495233333282,180224.0,8.0,25141248.0,25141248.0,,14.0,1.0,1657258344.0,1.0,0.2,0.2,1.0,1.0,1657258327.0,1.0,1.0,1.0,18898.0,524288000.0,0.2,20000.0,524288000.0,524288000.0,421.323969218,3055.0,5
713fa2c26b186795,09ac03f8c867675c,2022-07-08T07:55:00.000000,queryForStationId,ts-route-service,ts-route-service-776b4fc5b7-l6mst,3decba5cea1ed892,713fa2c26b186795,88790,200,kube-scheduler,10.252.1.10:10259,0.05,1657258353.0,1.0,1657266762.0,42.0,100000.0,51.0,336334848.0,324931584.0,6.6,1048576.0,324386816.0,44.0,88.584326202,335851520.0,303198208.0,303468544.0,79.98,1024.0,0.05,114688.0,167772160.0,0.05,0.0005802348999997283,131072.0,9.0,27033600.0,27033600.0,,19.0,1.0,1657258355.0,1.0,0.2,0.2,1.0,1.0,1657258329.0,1.0,1.0,1.0,19716.0,524288000.0,0.2,20000.0,524288000.0,524288000.0,429.465296852,3430.0,7
a6cac558aa6a571d,a6cac558aa6a571d,2022-07-08T07:45:00.000000,queryAll,ts-station-service,ts-station-service-65b55b7cf4-vwvkk,,,86636,200,kube-scheduler,10.252.1.10:10259,0.05,1657258345.0,1.0,1657266162.0,42.0,100000.0,51.0,354091008.0,344043520.0,6.28,1048576.0,343908352.0,42.0,86.717362646,353742848.0,329150464.0,329150464.0,78.6,1024.0,0.05,106496.0,167772160.0,0.05,0.0011086956666664113,73728.0,7.0,20140032.0,20140032.0,,17.0,1.0,1657258347.0,1.0,0.2,0.2,1.0,1.0,1657258330.0,1.0,1.0,1.0,18994.0,524288000.0,0.2,20000.0,524288000.0,524288000.0,312.668985903,3204.0,1
6e35f75ffd6e53e8,e16a3d398ada09a2,2022-07-08T07:55:00.000000,queryForTravel,ts-ticketinfo-service,ts-ticketinfo-service-5445b76f9d-5254c,7f8e42308cc9a12d,6e35f75ffd6e53e8,1602612,200,kube-scheduler,10.252.1.10:10259,0.05,1657258371.0,1.0,1657266762.0,40.0,100000.0,51.0,308584448.0,296132608.0,6.0,1048576.0,295936000.0,40.0,67.690680719,306434048.0,275587072.0,275857408.0,61.35,1024.0,0.05,102400.0,167772160.0,0.05,0.0005870248666667522,69632.0,6.0,23384064.0,23384064.0,,11.0,1.0,1657258373.0,1.0,0.2,0.2,1.0,1.0,1657258330.0,1.0,1.0,1.0,17692.0,524288000.0,0.2,20000.0,524288000.0,524288000.0,265.931086856,2573.0,3
82587b256b33dde8,82587b256b33dde8,2022-07-08T07:15:00.000000,queryOrdersForRefresh,ts-order-service,ts-order-service-5d4899f5c4-tx7pz,,,281343,200,kube-scheduler,10.252.1.10:10259,0.05,1657258371.0,1.0,1657264362.0,42.0,100000.0,51.0,335732736.0,321191936.0,5.41,1048576.0,321478656.0,42.0,80.394504474,332894208.0,297050112.0,296914944.0,74.02,1024.0,0.05,135168.0,167772160.0,0.05,0.009147591878916747,131072.0,8.0,29331456.0,29331456.0,,17.0,1.0,1657258373.0,1.0,0.2,0.2,1.0,1.0,1657258329.0,1.0,1.0,1.0,15191.0,524288000.0,0.2,20000.0,524288000.0,524288000.0,398.932000522,3279.0,1
cfe4f7c1c7ff8815,d5b8db2713554459,2022-07-08T08:00:00.000000,getTrainTypeByTripId,ts-travel-service,ts-travel-service-78d9594678-jc2cx,4a78161cb2b005e9,cfe4f7c1c7ff8815,279014,200,kube-scheduler,10.252.1.10:10259,0.05,1657258356.0,1.0,1657267062.0,42.0,100000.0,51.0,343027712.0,327467008.0,7.01,1048576.0,327467008.0,45.0,88.114972309,338849792.0,306327552.0,306327552.0,79.51,1024.0,0.05,307200.0,167772160.0,0.05,0.0014596946000002239,274432.0,11.0,27439104.0,27439104.0,,19.0,1.0,1657258358.0,1.0,0.2,0.2,1.0,1.0,1657258330.0,1.0,1.0,1.0,20540.0,524288000.0,0.2,20000.0,524288000.0,524288000.0,463.785229097,3427.0,5
127b8d6f46e406d1,7a1fed3c0e2ec6f8,2022-07-08T08:00:00.000000,queryForStationId,ts-station-service,ts-station-service-65b55b7cf4-vwvkk,8730adb76569de42,127b8d6f46e406d1,6181,200,kube-scheduler,10.252.1.10:10259,0.05,1657258345.0,1.0,1657267062.0,42.0,100000.0,51.0,358531072.0,345554944.0,6.76,1048576.0,345559040.0,42.0,90.060085871,354697216.0,331206656.0,331206656.0,81.45,1024.0,0.05,122880.0,167772160.0,0.05,0.001159905199999874,90112.0,7.0,18923520.0,18923520.0,,17.0,1.0,1657258347.0,1.0,0.2,0.2,1.0,1.0,1657258330.0,1.0,1.0,1.0,20789.0,524288000.0,0.2,20000.0,524288000.0,524288000.0,324.476614134,3287.0,3
54d13f381486d4fc,97f3c5a03402a1f0,2022-07-08T07:20:00.000000,PUT,ts-admin-order-service,ts-admin-order-service-b4d554964-rd5ts,54d13f381486d4fc,54d13f381486d4fc,110949,200,kube-scheduler,10.252.1.10:10259,0.05,1657258335.0,1.0,1657264662.0,40.0,100000.0,51.0,331071488.0,322146304.0,5.12,1048576.0,322146304.0,40.0,65.51246405,330182656.0,305586176.0,305586176.0,59.45,1024.0,0.05,163840.0,167772160.0,0.05,0.006335163921855915,131072.0,5.0,18382848.0,18382848.0,,14.0,1.0,1657258337.0,1.0,0.2,0.2,1.0,1.0,1657258326.0,1.0,1.0,1.0,13959.0,524288000.0,0.2,20000.0,524288000.0,524288000.0,333.532186473,2708.0,2
cfe4f7c1c7ff8815,72f556245d694095,2022-07-08T08:00:00.000000,getLeftTicketOfInterval,ts-seat-service,ts-seat-service-9b97d649c-2mfjp,9b59ea8588c832dc,cfe4f7c1c7ff8815,412676,200,kube-scheduler,10.252.1.10:10259,0.05,1657258371.0,1.0,1657267062.0,40.0,100000.0,51.0,320159744.0,308002816.0,6.16,1048576.0,307998720.0,41.0,74.480760776,317243392.0,290983936.0,290983936.0,67.02,1024.0,0.05,180224.0,167772160.0,0.05,0.0010159674666667228,147456.0,7.0,19599360.0,19599360.0,,16.0,1.0,1657258373.0,1.0,0.2,0.2,1.0,1.0,1657258329.0,1.0,1.0,1.0,18542.0,524288000.0,0.2,20000.0,524288000.0,524288000.0,319.424754198,2884.0,3
71161e4a226afb98,a99a77b6cf859ffa,2022-07-08T07:50:00.000000,queryForStationId,ts-ticketinfo-service,ts-ticketinfo-service-5445b76f9d-5254c,5230c518bed8184b,71161e4a226afb98,93659,200,kube-scheduler,10.252.1.10:10259,0.05,1657258371.0,1.0,1657266462.0,40.0,100000.0,51.0,308584448.0,295788544.0,5.85,1048576.0,295784448.0,40.0,67.196199019,306225152.0,275587072.0,275587072.0,61.02,1024.0,0.05,102400.0,167772160.0,0.05,0.0010607909391379367,69632.0,6.0,23384064.0,23384064.0,,11.0,1.0,1657258373.0,1.0,0.2,0.2,1.0,1.0,1657258330.0,1.0,1.0,1.0,17156.0,524288000.0,0.2,20000.0,524288000.0,524288000.0,265.353282324,2569.0,3
762fb8793276d273,af7977d66bd0d50f,2022-07-08T07:55:00.000000,calculateSoldTicket,ts-train-service,ts-train-service-59c7fc9c44-q9t56,99b6554973a84890,762fb8793276d273,10151,200,kube-scheduler,10.252.1.10:10259,0.05,1657258353.0,1.0,1657266762.0,42.0,100000.0,51.0,328052736.0,313966592.0,8.02,1048576.0,314007552.0,43.0,88.601390685,324198400.0,292810752.0,292810752.0,83.25,1024.0,0.05,81920.0,167772160.0,0.05,0.0012449351666665128,49152.0,9.0,25276416.0,25276416.0,,22.0,1.0,1657258355.0,1.0,0.2,0.2,1.0,1.0,1657258330.0,1.0,1.0,1.0,20002.0,524288000.0,0.2,20000.0,524288000.0,524288000.0,457.290355568,3558.0,3
6e35f75ffd6e53e8,2d6c621c710e36b6,2022-07-08T07:55:00.000000,POST,ts-preserve-service,ts-preserve-service-75948bd8db-nptkq,6e35f75ffd6e53e8,6e35f75ffd6e53e8,195924,200,kube-scheduler,10.252.1.10:10259,0.05,1657258372.0,1.0,1657266762.0,40.0,100000.0,51.0,297086976.0,287461376.0,5.93,1048576.0,287354880.0,49.0,71.986708784,296394752.0,268976128.0,268976128.0,64.58,1024.0,0.05,94208.0,167772160.0,0.05,0.001037979133333522,61440.0,15.0,20410368.0,20410368.0,,14.0,1.0,1657258374.0,1.0,0.2,0.2,1.0,1.0,1657258329.0,1.0,1.0,1.0,18048.0,524288000.0,0.2,20000.0,524288000.0,524288000.0,340.743712172,2843.0,2
66c8011cbb77f0d9,516ecbf6dc86fd28,2022-07-08T07:15:00.000000,findAllOrder,ts-admin-order-service,ts-admin-order-service-b4d554964-rd5ts,0c9714b1f33e5ced,66c8011cbb77f0d9,11564,200,kube-scheduler,10.252.1.10:10259,0.05,1657258335.0,1.0,1657264362.0,40.0,100000.0,51.0,331071488.0,321011712.0,4.96,1048576.0,321019904.0,41.0,64.901589328,329056256.0,304369664.0,304369664.0,59.0,1024.0,0.05,69632.0,167772160.0,0.05,0.0005614068209092885,36864.0,6.0,18382848.0,18382848.0,,14.0,1.0,1657258337.0,1.0,0.2,0.2,1.0,1.0,1657258326.0,1.0,1.0,1.0,13410.0,524288000.0,0.2,20000.0,524288000.0,524288000.0,331.908000451,2695.0,3
18687ef0c8ee2325,18687ef0c8ee2325,2022-07-08T07:35:00.000000,delete,ts-order-service,ts-order-service-5d4899f5c4-tx7pz,,,8399,200,kube-scheduler,10.252.1.10:10259,0.05,1657258371.0,1.0,1657265562.0,42.0,100000.0,51.0,335732736.0,322011136.0,5.97,1048576.0,322007040.0,42.0,82.689481658,333713408.0,297725952.0,297725952.0,75.63,1024.0,0.05,155648.0,167772160.0,0.05,0.0009256256999999361,122880.0,8.0,29331456.0,29331456.0,,17.0,1.0,1657258373.0,1.0,0.2,0.2,1.0,1.0,1657258329.0,1.0,1.0,1.0,17583.0,524288000.0,0.2,20000.0,524288000.0,524288000.0,405.641516563,3318.0,1
43dbbcad2e9796ed,43dbbcad2e9796ed,2022-07-08T07:35:00.000000,update,ts-price-service,ts-price-service-5774bb49c9-vb98q,,,70398,200,kube-scheduler,10.252.1.10:10259,0.05,1657258356.0,1.0,1657265562.0,42.0,100000.0,51.0,319467520.0,304795648.0,5.8,1048576.0,304824320.0,42.0,78.65249337,315158528.0,283639808.0,283639808.0,71.04,1024.0,0.05,81920.0,167772160.0,0.05,0.0010461788999999537,49152.0,7.0,25411584.0,25546752.0,,18.0,1.0,1657258358.0,1.0,0.2,0.2,1.0,1.0,1657258329.0,1.0,1.0,1.0,17501.0,524288000.0,0.2,20000.0,524288000.0,524288000.0,366.294644854,3145.0,1
6e35f75ffd6e53e8,a8b34cfb4795498e,2022-07-08T07:55:00.000000,POST,ts-ticketinfo-service,ts-ticketinfo-service-5445b76f9d-5254c,d7a74c9e140102e7,6e35f75ffd6e53e8,704916,200,kube-scheduler,10.252.1.10:10259,0.05,1657258371.0,1.0,1657266762.0,40.0,100000.0,51.0,308584448.0,296132608.0,6.0,1048576.0,295936000.0,40.0,67.690680719,306434048.0,275587072.0,275857408.0,61.35,1024.0,0.05,102400.0,167772160.0,0.05,0.0005870248666667522,69632.0,6.0,23384064.0,23384064.0,,11.0,1.0,1657258373.0,1.0,0.2,0.2,1.0,1.0,1657258330.0,1.0,1.0,1.0,17692.0,524288000.0,0.2,20000.0,524288000.0,524288000.0,265.931086856,2573.0,6
762fb8793276d273,a0c4764d8e40e9e8,2022-07-08T07:55:00.000000,POST,ts-travel-service,ts-travel-service-78d9594678-jc2cx,762fb8793276d273,762fb8793276d273,533908,200,kube-scheduler,10.252.1.10:10259,0.05,1657258356.0,1.0,1657266762.0,42.0,100000.0,51.0,343027712.0,326418432.0,6.82,1048576.0,325988352.0,47.0,86.759855521,337801216.0,304386048.0,305061888.0,78.37,1024.0,0.05,249856.0,167772160.0,0.05,0.0009267308333335223,458752.0,13.0,27709440.0,27709440.0,,19.0,1.0,1657258358.0,1.0,0.2,0.2,1.0,1.0,1657258330.0,1.0,1.0,1.0,19884.0,524288000.0,0.2,20000.0,524288000.0,524288000.0,461.384953269,3405.0,2
