traceID,spanID,starttime,operationName,servicename,podname,childSpanId,childTraceId,duration,http.status_code,container,instance,node_namespace_pod_container:container_memory_working_set_bytes,container_memory_working_set_bytes,container_cpu_usage_seconds_total,node_namespace_pod_container:container_cpu_usage_seconds_total:sum_irate,trace_length
41a0554f451699f4,ec78c8010ab58545,2022-07-11T15:50:00.000000,GET,ts-station-service,ts-station-service-9dc488758-qd7vb,41a0554f451699f4,41a0554f451699f4,79443,200,ts-station-service,10.252.1.23:10250,314445824.0,314720256.0,85.413375324,0.0012740241370102858,2
fafa756929c50a11,fafa756929c50a11,2022-07-11T16:20:00.000000,addRoute,ts-route-service,ts-route-service-56bc489475-gwqgd,,,1007347,200,ts-route-service,10.252.1.23:10250,311967744.0,311963648.0,80.304771681,0.0022541498000000124,1
c2cd9e124500c273,3f231678d32291d9,2022-07-11T15:50:00.000000,POST,ts-preserve-service,ts-preserve-service-66cd65645d-4q7x4,c2cd9e124500c273,c2cd9e124500c273,3508057,200,ts-preserve-service,10.252.1.23:10250,287731712.0,287735808.0,67.862832353,0.00113259394404739,2
e689d8980a04c79b,e8fa5a61b252799c,2022-07-11T16:05:00.000000,GET,ts-contacts-service,ts-contacts-service-68b8b8c6b5-nqbht,a3003a6b90a570ad,e689d8980a04c79b,185610,200,ts-contacts-service,10.252.1.23:10250,292638720.0,292638720.0,80.910107912,0.0014851259402251418,6
c2cd9e124500c273,d5f55445178b1afd,2022-07-11T15:50:00.000000,queryForStationId,ts-route-service,ts-route-service-56bc489475-gwqgd,3e6d2cb51a444780,c2cd9e124500c273,274363,200,ts-route-service,10.252.1.23:10250,307236864.0,307793920.0,73.811187128,0.001275785237364228,9
e689d8980a04c79b,7078cc2d14da4f72,2022-07-11T16:05:00.000000,getContactsByContactsId,ts-ticketinfo-service,ts-ticketinfo-service-5b969db86b-6zfwx,acc9ffe496c29125,e689d8980a04c79b,73725,200,ts-ticketinfo-service,10.252.1.23:10250,301510656.0,301510656.0,75.28783137,0.002040388737269679,3
cf4319740607ad5f,8ee03510a70a92b4,2022-07-11T16:20:00.000000,DELETE,ts-admin-basic-info-service,ts-admin-basic-info-service-756ff9cb6b-plpzk,cf4319740607ad5f,cf4319740607ad5f,106911,200,ts-admin-basic-info-service,10.252.1.23:10250,308518912.0,308518912.0,69.67361527,0.0008531896666667648,2
41a0554f451699f4,9898aa9b1eb65210,2022-07-11T15:50:00.000000,GET,ts-station-service,ts-station-service-9dc488758-qd7vb,6c4025c9a23b9b3c,41a0554f451699f4,87229,200,ts-station-service,10.252.1.23:10250,314445824.0,314720256.0,85.413375324,0.0012740241370102858,6
fc9c8c304a30bb0a,1e2b7785924577b1,2022-07-11T15:50:00.000000,queryForStationId,ts-assurance-service,ts-assurance-service-7dbbf86bc-d55bs,b098b218d2876a9c,fc9c8c304a30bb0a,169343,200,ts-assurance-service,10.252.1.23:10250,299196416.0,299339776.0,77.675387828,0.001007774754623964,7
617218cff93474a1,a0e80f0b40f7d750,2022-07-11T15:50:00.000000,queryForStationId,ts-travel-service,ts-travel-service-6844bc57d6-sskgm,572088373b8939e5,617218cff93474a1,105211,200,ts-travel-service,10.252.1.23:10250,311287808.0,311848960.0,79.129608193,0.0013656316351742812,3
aebed17ce21ff08e,f42f8ba968149815,2022-07-11T15:50:00.000000,queryForStationId,ts-station-service,ts-station-service-9dc488758-qd7vb,1a72d87c3d8026d3,aebed17ce21ff08e,103614,200,ts-station-service,10.252.1.23:10250,314445824.0,314720256.0,85.413375324,0.0012740241370102858,3
47c71805edb2c306,4e515ec54a8a8b1b,2022-07-11T16:15:00.000000,GET,ts-price-service,ts-price-service-5b84c98fc5-mcd8f,c080216b2f094248,47c71805edb2c306,8512,200,ts-price-service,10.252.1.23:10250,306835456.0,306835456.0,81.009153102,0.0018465095169838824,8
47c71805edb2c306,bb14765a6cccc2fc,2022-07-11T16:15:00.000000,GET,ts-ticketinfo-service,ts-ticketinfo-service-5b969db86b-6zfwx,e9cad652caba93ce,47c71805edb2c306,17381,200,ts-ticketinfo-service,10.252.1.23:10250,302161920.0,302161920.0,76.407443163,0.0013858234607821806,4
41a0554f451699f4,6dea7e4ae04060b0,2022-07-11T15:50:00.000000,GET,ts-ticketinfo-service,ts-ticketinfo-service-5b969db86b-6zfwx,ffea9d1d38462e57,41a0554f451699f4,12188,200,ts-ticketinfo-service,10.252.1.23:10250,297508864.0,298942464.0,71.878457957,0.0010688431261264425,6
c2cd9e124500c273,12345e74d5f01082,2022-07-11T15:50:00.000000,GET,ts-config-service,ts-config-service-674b5b4664-krd5s,35aca6e921d5d352,c2cd9e124500c273,262250,200,ts-config-service,10.252.1.23:10250,301518848.0,301731840.0,76.704100728,0.0013838016959338282,6
c2cd9e124500c273,1815094a36d3abb1,2022-07-11T15:50:00.000000,GET,ts-basic-service,ts-basic-service-7c8dd8d744-4grr4,1de39065de3670a1,c2cd9e124500c273,152383,200,ts-basic-service,10.252.1.23:10250,355643392.0,356433920.0,73.463072849,0.001394799893169642,8
55bfbfd4a2fd14cc,7c9b46b603da1659,2022-07-11T16:05:00.000000,queryForStationId,ts-travel-service,ts-travel-service-6844bc57d6-sskgm,85b0cba44ffc25b2,55bfbfd4a2fd14cc,7843,200,ts-travel-service,10.252.1.23:10250,315817984.0,315822080.0,84.816112894,0.00107877494508403,7
47c71805edb2c306,b3cce45d33390240,2022-07-11T16:15:00.000000,GET,ts-price-service,ts-price-service-5b84c98fc5-mcd8f,4a0e15ed69a019fd,47c71805edb2c306,158366,200,ts-price-service,10.252.1.23:10250,306835456.0,306835456.0,81.009153102,0.0018465095169838824,6
5da78d9d517af2b4,502e81ab5f921cc7,2022-07-11T15:50:00.000000,retrieve,ts-price-service,ts-price-service-5b84c98fc5-mcd8f,2ca23a8694f001b7,5da78d9d517af2b4,98160,200,ts-price-service,10.252.1.23:10250,304627712.0,304836608.0,78.248610035,0.0016802011751353826,3
133116299909877c,26d918ff135caa7e,2022-07-11T15:45:00.000000,GET,ts-basic-service,ts-basic-service-7c8dd8d744-4grr4,37eabe809f5e3969,133116299909877c,19895,200,ts-basic-service,10.252.1.23:10250,355577856.0,355577856.0,72.359636616,0.001018058567102674,6
617218cff93474a1,f080cd097e6ee2f1,2022-07-11T15:50:00.000000,GET,ts-basic-service,ts-basic-service-7c8dd8d744-4grr4,617218cff93474a1,617218cff93474a1,215257,200,ts-basic-service,10.252.1.23:10250,355643392.0,356433920.0,73.463072849,0.001394799893169642,2
5da78d9d517af2b4,7fab8176078a92fb,2022-07-11T15:50:00.000000,GET,ts-station-service,ts-station-service-9dc488758-qd7vb,cd684077d0344203,5da78d9d517af2b4,382720,200,ts-station-service,10.252.1.23:10250,314445824.0,314720256.0,85.413375324,0.0012740241370102858,6
c2cd9e124500c273,cbc1ff4ed80f893e,2022-07-11T15:50:00.000000,GET,ts-preserve-service,ts-preserve-service-66cd65645d-4q7x4,c2cd9e124500c273,c2cd9e124500c273,250774,200,ts-preserve-service,10.252.1.23:10250,287731712.0,287735808.0,67.862832353,0.00113259394404739,2
41a0554f451699f4,3a0ffb6058efd8b8,2022-07-11T15:50:00.000000,getLeftTicketOfInterval,ts-seat-service,ts-seat-service-76b789fdb5-pphjt,de422d36eaf28fab,41a0554f451699f4,308339,200,ts-seat-service,10.252.1.23:10250,301322240.0,301600768.0,73.211884229,0.000927696801762661,3
e689d8980a04c79b,f9c62dc4d3744a9e,2022-07-11T16:05:00.000000,getRouteByTripId,ts-travel-service,ts-travel-service-6844bc57d6-sskgm,2f0e0e8d0de25e54,e689d8980a04c79b,33384,200,ts-travel-service,10.252.1.23:10250,315817984.0,315822080.0,84.816112894,0.00107877494508403,7
e689d8980a04c79b,f28b96a7b471a5f5,2022-07-11T16:05:00.000000,POST,ts-contacts-service,ts-contacts-service-68b8b8c6b5-nqbht,feb7446b3a6ebfad,e689d8980a04c79b,403293,200,ts-contacts-service,10.252.1.23:10250,292638720.0,292638720.0,80.910107912,0.0014851259402251418,6
617218cff93474a1,eb931a2902b6eb63,2022-07-11T15:50:00.000000,queryForStationId,ts-station-service,ts-station-service-9dc488758-qd7vb,9879984a69ba37ea,617218cff93474a1,15698,200,ts-station-service,10.252.1.23:10250,314445824.0,314720256.0,85.413375324,0.0012740241370102858,5
41a0554f451699f4,e0b33471ed936286,2022-07-11T15:50:00.000000,queryForStationId,ts-travel-service,ts-travel-service-6844bc57d6-sskgm,2f721d77d28fc28a,41a0554f451699f4,7735,200,ts-travel-service,10.252.1.23:10250,311287808.0,311848960.0,79.129608193,0.0013656316351742812,7
e689d8980a04c79b,53c9700820035c8c,2022-07-11T16:05:00.000000,GET,ts-seat-service,ts-seat-service-76b789fdb5-pphjt,06479e8fb87ef189,e689d8980a04c79b,203098,200,ts-seat-service,10.252.1.23:10250,303976448.0,303984640.0,76.055669878,0.001290769386940378,6
41a0554f451699f4,076550bc46133ef6,2022-07-11T15:50:00.000000,GET,ts-station-service,ts-station-service-9dc488758-qd7vb,41a0554f451699f4,41a0554f451699f4,19187,200,ts-station-service,10.252.1.23:10250,314445824.0,314720256.0,85.413375324,0.0012740241370102858,2
5da78d9d517af2b4,9f41957c758c8968,2022-07-11T15:50:00.000000,queryForStationId,ts-ticketinfo-service,ts-ticketinfo-service-5b969db86b-6zfwx,1060216c1e42959a,5da78d9d517af2b4,191132,200,ts-ticketinfo-service,10.252.1.23:10250,297508864.0,298942464.0,71.878457957,0.0010688431261264425,5
41a0554f451699f4,3fa15d1b6d6433a4,2022-07-11T15:50:00.000000,queryForStationId,ts-travel-service,ts-travel-service-6844bc57d6-sskgm,b9bd224dc9d3d14e,41a0554f451699f4,4866,200,ts-travel-service,10.252.1.23:10250,311287808.0,311848960.0,79.129608193,0.0013656316351742812,7
41a0554f451699f4,cb25feb17e286146,2022-07-11T15:50:00.000000,GET,ts-ticketinfo-service,ts-ticketinfo-service-5b969db86b-6zfwx,00151cef251ee1d2,41a0554f451699f4,17745,200,ts-ticketinfo-service,10.252.1.23:10250,297508864.0,298942464.0,71.878457957,0.0010688431261264425,6
55bfbfd4a2fd14cc,c039a8cf36575414,2022-07-11T16:05:00.000000,GET,ts-ticketinfo-service,ts-ticketinfo-service-5b969db86b-6zfwx,1b9062800b2b6487,55bfbfd4a2fd14cc,10996,200,ts-ticketinfo-service,10.252.1.23:10250,301510656.0,301510656.0,75.28783137,0.002040388737269679,6
fc9c8c304a30bb0a,56e5bb30ee92b3f7,2022-07-11T15:50:00.000000,securityInfoCheck,ts-station-service,ts-station-service-9dc488758-qd7vb,31446496e19be226,fc9c8c304a30bb0a,280928,200,ts-station-service,10.252.1.23:10250,314445824.0,314720256.0,85.413375324,0.0012740241370102858,5
c78761c75ebfaecb,c78761c75ebfaecb,2022-07-11T16:15:00.000000,imageCode,ts-verification-code-service,ts-verification-code-service-867b59bccc-dskjr,,,9203,200,ts-verification-code-service,10.252.1.21:10250,308314112.0,308314112.0,64.495705042,0.0010614143666667056,1
55bfbfd4a2fd14cc,62f2a89f4f7b12cb,2022-07-11T16:05:00.000000,GET,ts-station-service,ts-station-service-9dc488758-qd7vb,55bfbfd4a2fd14cc,55bfbfd4a2fd14cc,197507,200,ts-station-service,10.252.1.23:10250,317472768.0,317472768.0,90.517929279,0.0017574554349997034,2
f2b31003677c62c3,3a09275b0f5eca4e,2022-07-11T15:50:00.000000,GET,ts-basic-service,ts-basic-service-7c8dd8d744-4grr4,f2b31003677c62c3,f2b31003677c62c3,22339,200,ts-basic-service,10.252.1.23:10250,355643392.0,356433920.0,73.463072849,0.001394799893169642,2
41a0554f451699f4,217d3e8a0b71a749,2022-07-11T15:50:00.000000,GET,ts-ticketinfo-service,ts-ticketinfo-service-5b969db86b-6zfwx,ffea9d1d38462e57,41a0554f451699f4,13059,200,ts-ticketinfo-service,10.252.1.23:10250,297508864.0,298942464.0,71.878457957,0.0010688431261264425,6
84df1872df2e4106,c34230da56d99606,2022-07-11T15:50:00.000000,GET,ts-station-service,ts-station-service-9dc488758-qd7vb,672cd31fe1855e93,84df1872df2e4106,10061,200,ts-station-service,10.252.1.23:10250,314445824.0,314720256.0,85.413375324,0.0012740241370102858,6
361bac71750a5a19,7829ead33455fbdb,2022-07-11T16:20:00.000000,delete,ts-config-service,ts-config-service-674b5b4664-krd5s,2f25156e99f01bdb,361bac71750a5a19,193059,200,ts-config-service,10.252.1.23:10250,303906816.0,303902720.0,80.109035272,0.001984908299999688,3
41a0554f451699f4,dcd9b6221769abdc,2022-07-11T15:50:00.000000,GET,ts-seat-service,ts-seat-service-76b789fdb5-pphjt,066a2d01e541e4a9,41a0554f451699f4,367357,200,ts-seat-service,10.252.1.23:10250,301322240.0,301600768.0,73.211884229,0.000927696801762661,4
41a0554f451699f4,e9991b68471ee339,2022-07-11T15:50:00.000000,GET,ts-station-service,ts-station-service-9dc488758-qd7vb,11b44a6d03301286,41a0554f451699f4,199465,200,ts-station-service,10.252.1.23:10250,314445824.0,314720256.0,85.413375324,0.0012740241370102858,6
47c71805edb2c306,0868e9ce8546af39,2022-07-11T16:15:00.000000,queryForStationId,ts-preserve-service,ts-preserve-service-66cd65645d-4q7x4,d2b602493a0289de,47c71805edb2c306,160148,200,ts-preserve-service,10.252.1.23:10250,290295808.0,290349056.0,70.491058759,0.001153549718324136,9
84df1872df2e4106,c5d8705462af8ab4,2022-07-11T15:50:00.000000,queryById,ts-route-service,ts-route-service-56bc489475-gwqgd,1bda76217f40d30b,84df1872df2e4106,90443,200,ts-route-service,10.252.1.23:10250,307236864.0,307793920.0,73.811187128,0.001275785237364228,3
bf40a722805d5d2b,23e3fd4450960f00,2022-07-11T15:50:00.000000,queryForStationId,ts-travel-service,ts-travel-service-6844bc57d6-sskgm,ad7abe45bd2774cd,bf40a722805d5d2b,7211,200,ts-travel-service,10.252.1.23:10250,311287808.0,311848960.0,79.129608193,0.0013656316351742812,7
41a0554f451699f4,5219f37ef233d55f,2022-07-11T15:50:00.000000,GET,ts-station-service,ts-station-service-9dc488758-qd7vb,41a0554f451699f4,41a0554f451699f4,25094,200,ts-station-service,10.252.1.23:10250,314445824.0,314720256.0,85.413375324,0.0012740241370102858,2
e689d8980a04c79b,6330c99e864ac490,2022-07-11T16:05:00.000000,GET,ts-assurance-service,ts-assurance-service-7dbbf86bc-d55bs,d7dcac4d7ea50f60,e689d8980a04c79b,9998,200,ts-assurance-service,10.252.1.23:10250,300273664.0,300281856.0,79.342702346,0.0013516047726819637,8
41a0554f451699f4,6dfa53b95a0d8576,2022-07-11T15:50:00.000000,queryForStationId,ts-travel-service,ts-travel-service-6844bc57d6-sskgm,cb25feb17e286146,41a0554f451699f4,15997,200,ts-travel-service,10.252.1.23:10250,311287808.0,311848960.0,79.129608193,0.0013656316351742812,7
e689d8980a04c79b,1729dfcb0141fb17,2022-07-11T16:05:00.000000,GET,ts-assurance-service,ts-assurance-service-7dbbf86bc-d55bs,23125c9693397a3d,e689d8980a04c79b,9522,200,ts-assurance-service,10.252.1.23:10250,300273664.0,300281856.0,79.342702346,0.0013516047726819637,6
47c71805edb2c306,893da8532e9421b6,2022-07-11T16:15:00.000000,preserve_success,ts-notification-service,ts-notification-service-7c6dc9686c-fhmpq,1d353a3f97bd221e,47c71805edb2c306,3760195,200,ts-notification-service,10.252.1.23:10250,294776832.0,294801408.0,69.614648942,0.0014789305976866203,3
e689d8980a04c79b,26fef2a3cd888b8c,2022-07-11T16:05:00.000000,queryForStationId,ts-preserve-service,ts-preserve-service-66cd65645d-4q7x4,ed2dc770484e8ec6,e689d8980a04c79b,7246,200,ts-preserve-service,10.252.1.23:10250,289079296.0,289079296.0,69.435348631,0.001474779937429472,7
55bfbfd4a2fd14cc,41e7aa05efcc9cd1,2022-07-11T16:05:00.000000,queryById,ts-route-service,ts-route-service-56bc489475-gwqgd,875736b7dee3f6fb,55bfbfd4a2fd14cc,10671,200,ts-route-service,10.252.1.23:10250,310431744.0,310435840.0,78.171226705,0.0010327663915328605,7
f2b31003677c62c3,de772b758517ac60,2022-07-11T15:50:00.000000,GET,ts-travel-service,ts-travel-service-6844bc57d6-sskgm,ee582a8e6b56fed3,f2b31003677c62c3,200277,200,ts-travel-service,10.252.1.23:10250,311287808.0,311848960.0,79.129608193,0.0013656316351742812,4
617218cff93474a1,a3ce10597411fef0,2022-07-11T15:50:00.000000,queryForStationId,ts-ticketinfo-service,ts-ticketinfo-service-5b969db86b-6zfwx,5d033bb11e0c7723,617218cff93474a1,6555,200,ts-ticketinfo-service,10.252.1.23:10250,297508864.0,298942464.0,71.878457957,0.0010688431261264425,7
47c71805edb2c306,e9cad652caba93ce,2022-07-11T16:15:00.000000,getTripAllDetailInfo,ts-ticketinfo-service,ts-ticketinfo-service-5b969db86b-6zfwx,71cd073d6709b102,47c71805edb2c306,3185304,200,ts-ticketinfo-service,10.252.1.23:10250,302161920.0,302161920.0,76.407443163,0.0013858234607821806,3
e689d8980a04c79b,9d52ed3fc13b8701,2022-07-11T16:05:00.000000,GET,ts-assurance-service,ts-assurance-service-7dbbf86bc-d55bs,59b2a73f88d22222,e689d8980a04c79b,13394,200,ts-assurance-service,10.252.1.23:10250,300273664.0,300281856.0,79.342702346,0.0013516047726819637,8
84df1872df2e4106,9a5a11378c566de5,2022-07-11T15:50:00.000000,GET,ts-travel-service,ts-travel-service-6844bc57d6-sskgm,84df1872df2e4106,84df1872df2e4106,10233,200,ts-travel-service,10.252.1.23:10250,311287808.0,311848960.0,79.129608193,0.0013656316351742812,2
175baa662c32d65e,96f62f54c22c2574,2022-07-11T16:20:00.000000,PUT,ts-admin-basic-info-service,ts-admin-basic-info-service-756ff9cb6b-plpzk,175baa662c32d65e,175baa662c32d65e,17473,200,ts-admin-basic-info-service,10.252.1.23:10250,308518912.0,308518912.0,69.67361527,0.0008531896666667648,2
41a0554f451699f4,3384a1dc3608e6e1,2022-07-11T15:50:00.000000,GET,ts-station-service,ts-station-service-9dc488758-qd7vb,41a0554f451699f4,41a0554f451699f4,112081,200,ts-station-service,10.252.1.23:10250,314445824.0,314720256.0,85.413375324,0.0012740241370102858,2
c2cd9e124500c273,abbdfe8fcfcb9890,2022-07-11T15:50:00.000000,GET,ts-station-service,ts-station-service-9dc488758-qd7vb,2934f2356cdaf0e8,c2cd9e124500c273,370511,200,ts-station-service,10.252.1.23:10250,314445824.0,314720256.0,85.413375324,0.0012740241370102858,8
41a0554f451699f4,ac87490a7470d9f2,2022-07-11T15:50:00.000000,getRouteByTripId,ts-station-service,ts-station-service-9dc488758-qd7vb,667344a994538011,41a0554f451699f4,267252,200,ts-station-service,10.252.1.23:10250,314445824.0,314720256.0,85.413375324,0.0012740241370102858,5
fc9c8c304a30bb0a,e01db2abe9fe08f9,2022-07-11T15:50:00.000000,GET,ts-basic-service,ts-basic-service-7c8dd8d744-4grr4,fc9c8c304a30bb0a,fc9c8c304a30bb0a,310509,200,ts-basic-service,10.252.1.23:10250,355643392.0,356433920.0,73.463072849,0.001394799893169642,2
41a0554f451699f4,c03e7993e49229e9,2022-07-11T15:50:00.000000,queryById,ts-price-service,ts-price-service-5b84c98fc5-mcd8f,b4e54a6a360a8058,41a0554f451699f4,101091,200,ts-price-service,10.252.1.23:10250,304627712.0,304836608.0,78.248610035,0.0016802011751353826,7
41a0554f451699f4,6066721ab55f48c7,2022-07-11T15:50:00.000000,queryById,ts-price-service,ts-price-service-5b84c98fc5-mcd8f,076550bc46133ef6,41a0554f451699f4,9638,200,ts-price-service,10.252.1.23:10250,304627712.0,304836608.0,78.248610035,0.0016802011751353826,3
fc9c8c304a30bb0a,dd1bb46f21b55162,2022-07-11T15:50:00.000000,GET,ts-contacts-service,ts-contacts-service-68b8b8c6b5-nqbht,3c97e600bd5ab464,fc9c8c304a30bb0a,70006,200,ts-contacts-service,10.252.1.23:10250,291528704.0,291532800.0,79.434075595,0.0014781941310009325,6
b9758ea792a20d65,c61b0a25fb538a61,2022-07-11T16:15:00.000000,GET,ts-admin-basic-info-service,ts-admin-basic-info-service-756ff9cb6b-plpzk,b9758ea792a20d65,b9758ea792a20d65,197688,200,ts-admin-basic-info-service,10.252.1.23:10250,308428800.0,308641792.0,69.347240355,0.0014606087202908601,2
41a0554f451699f4,1cbd8745f8d09629,2022-07-11T15:50:00.000000,queryForStationId,ts-basic-service,ts-basic-service-7c8dd8d744-4grr4,51afc09d71166f5e,41a0554f451699f4,182369,200,ts-basic-service,10.252.1.23:10250,355643392.0,356433920.0,73.463072849,0.001394799893169642,3
84df1872df2e4106,32208d34aa4e026c,2022-07-11T15:50:00.000000,GET,ts-station-service,ts-station-service-9dc488758-qd7vb,d983b612c28d59b9,84df1872df2e4106,17598,200,ts-station-service,10.252.1.23:10250,314445824.0,314720256.0,85.413375324,0.0012740241370102858,6
84df1872df2e4106,e91a3357dc8fae04,2022-07-11T15:50:00.000000,GET,ts-travel-service,ts-travel-service-6844bc57d6-sskgm,84df1872df2e4106,84df1872df2e4106,105348,200,ts-travel-service,10.252.1.23:10250,311287808.0,311848960.0,79.129608193,0.0013656316351742812,2
41277c28c846a989,0bde5174d3502e6d,2022-07-11T16:05:00.000000,getFoodStoresByStationIds,ts-route-service,ts-route-service-56bc489475-gwqgd,76640e3123735e20,41277c28c846a989,288745,200,ts-route-service,10.252.1.23:10250,310431744.0,310435840.0,78.171226705,0.0010327663915328605,3
d0e672f49e1083e6,9e1d103a95566df5,2022-07-11T16:05:00.000000,GET,ts-admin-basic-info-service,ts-admin-basic-info-service-756ff9cb6b-plpzk,d0e672f49e1083e6,d0e672f49e1083e6,311526,200,ts-admin-basic-info-service,10.252.1.23:10250,308420608.0,308428800.0,68.64752995,0.0008756739665848406,2
55bfbfd4a2fd14cc,2408a3be09541223,2022-07-11T16:05:00.000000,retrieve,ts-config-service,ts-config-service-674b5b4664-krd5s,3e686e4752ea80f2,55bfbfd4a2fd14cc,12675,200,ts-config-service,10.252.1.23:10250,302977024.0,302981120.0,78.545943024,0.0008432879584634671,5
41a0554f451699f4,695925af1c0f2769,2022-07-11T15:50:00.000000,queryById,ts-price-service,ts-price-service-5b84c98fc5-mcd8f,fac067dff8addd26,41a0554f451699f4,12382,200,ts-price-service,10.252.1.23:10250,304627712.0,304836608.0,78.248610035,0.0016802011751353826,7
55bfbfd4a2fd14cc,acb36e87f39bcf77,2022-07-11T16:05:00.000000,queryForStationId,ts-travel-service,ts-travel-service-6844bc57d6-sskgm,72068f3760f1c77c,55bfbfd4a2fd14cc,33272,200,ts-travel-service,10.252.1.23:10250,315817984.0,315822080.0,84.816112894,0.00107877494508403,7
98a1b8930f6087f5,26daddd3b730a7a9,2022-07-11T16:20:00.000000,getAllUser,ts-admin-user-service,ts-admin-user-service-68f8599dcc-n26zq,bc09d1cc1f88579f,98a1b8930f6087f5,131059,200,ts-admin-user-service,10.252.1.23:10250,277209088.0,277209088.0,70.954397612,0.0014558524666663667,3
5da78d9d517af2b4,478e4990535db0b1,2022-07-11T15:50:00.000000,GET,ts-ticketinfo-service,ts-ticketinfo-service-5b969db86b-6zfwx,9f41957c758c8968,5da78d9d517af2b4,98835,200,ts-ticketinfo-service,10.252.1.23:10250,297508864.0,298942464.0,71.878457957,0.0010688431261264425,6
55bfbfd4a2fd14cc,bf735da50d2cbdf8,2022-07-11T16:05:00.000000,GET,ts-station-service,ts-station-service-9dc488758-qd7vb,55bfbfd4a2fd14cc,55bfbfd4a2fd14cc,157439,200,ts-station-service,10.252.1.23:10250,317472768.0,317472768.0,90.517929279,0.0017574554349997034,2
ba6a3ec51f18d29a,020225f485708d3b,2022-07-11T16:20:00.000000,deleteRoute,ts-route-service,ts-route-service-56bc489475-gwqgd,d374659d4bd9d8f6,ba6a3ec51f18d29a,199746,200,ts-route-service,10.252.1.23:10250,311967744.0,311963648.0,80.304771681,0.0022541498000000124,3
133116299909877c,fa779013b98b1dd2,2022-07-11T15:45:00.000000,POST,ts-seat-service,ts-seat-service-76b789fdb5-pphjt,1bc921f7c3d1dc80,133116299909877c,193882,200,ts-seat-service,10.252.1.23:10250,301293568.0,301297664.0,72.709028702,0.0010216391467836384,4
41a0554f451699f4,4fd8167013c8ed2f,2022-07-11T15:50:00.000000,queryForStationId,ts-basic-service,ts-basic-service-7c8dd8d744-4grr4,1389ec0695cafc02,41a0554f451699f4,193042,200,ts-basic-service,10.252.1.23:10250,355643392.0,356433920.0,73.463072849,0.001394799893169642,3
c2cd9e124500c273,2934f2356cdaf0e8,2022-07-11T15:50:00.000000,queryForStationId,ts-station-service,ts-station-service-9dc488758-qd7vb,5a79a0903171519f,c2cd9e124500c273,378480,200,ts-station-service,10.252.1.23:10250,314445824.0,314720256.0,85.413375324,0.0012740241370102858,7
c2cd9e124500c273,61d4b6fac381f151,2022-07-11T15:50:00.000000,GET,ts-station-service,ts-station-service-9dc488758-qd7vb,c1b884e2c74532e1,c2cd9e124500c273,13367,200,ts-station-service,10.252.1.23:10250,314445824.0,314720256.0,85.413375324,0.0012740241370102858,8
41a0554f451699f4,c6c614927060a8ee,2022-07-11T15:50:00.000000,queryForStationId,ts-ticketinfo-service,ts-ticketinfo-service-5b969db86b-6zfwx,4cd3098713948afb,41a0554f451699f4,92870,200,ts-ticketinfo-service,10.252.1.23:10250,297508864.0,298942464.0,71.878457957,0.0010688431261264425,5
47c71805edb2c306,0213f96a61a40da5,2022-07-11T16:15:00.000000,GET,ts-price-service,ts-price-service-5b84c98fc5-mcd8f,c183811971a3d3b9,47c71805edb2c306,22881,200,ts-price-service,10.252.1.23:10250,306835456.0,306835456.0,81.009153102,0.0018465095169838824,8
133116299909877c,97fc6afea82a672f,2022-07-11T15:45:00.000000,getRouteByTripId,ts-travel-service,ts-travel-service-6844bc57d6-sskgm,77c1b2ded463eca7,133116299909877c,89521,200,ts-travel-service,10.252.1.23:10250,311197696.0,311222272.0,78.243190026,0.0013897762803233382,5
41a0554f451699f4,302d7cf67f6ed29f,2022-07-11T15:50:00.000000,retrieve,ts-train-service,ts-train-service-5df6d96556-9bxhz,231e85dc0390450c,41a0554f451699f4,200844,200,ts-train-service,10.252.1.23:10250,300634112.0,301023232.0,75.308892093,0.0016342312879751878,7
617218cff93474a1,6a79ce638e71eca3,2022-07-11T15:50:00.000000,GET,ts-basic-service,ts-basic-service-7c8dd8d744-4grr4,617218cff93474a1,617218cff93474a1,15416,200,ts-basic-service,10.252.1.23:10250,355643392.0,356433920.0,73.463072849,0.001394799893169642,2
41a0554f451699f4,9117a6cfb329e1a7,2022-07-11T15:50:00.000000,queryForStationId,ts-travel-service,ts-travel-service-6844bc57d6-sskgm,06276199a801a356,41a0554f451699f4,86228,200,ts-travel-service,10.252.1.23:10250,311287808.0,311848960.0,79.129608193,0.0013656316351742812,7
fc9c8c304a30bb0a,ff79d55a277e8b9a,2022-07-11T15:50:00.000000,GET,ts-seat-service,ts-seat-service-76b789fdb5-pphjt,2b8a1e1fed873bbd,fc9c8c304a30bb0a,168861,200,ts-seat-service,10.252.1.23:10250,301322240.0,301600768.0,73.211884229,0.000927696801762661,4
617218cff93474a1,bc9ac050f4154c99,2022-07-11T15:50:00.000000,queryForStationId,ts-station-service,ts-station-service-9dc488758-qd7vb,ec71d05262e843da,617218cff93474a1,189845,200,ts-station-service,10.252.1.23:10250,314445824.0,314720256.0,85.413375324,0.0012740241370102858,5
e689d8980a04c79b,72c06f74d70ca563,2022-07-11T16:05:00.000000,GET,ts-assurance-service,ts-assurance-service-7dbbf86bc-d55bs,f9e7b615fbf68791,e689d8980a04c79b,65190,200,ts-assurance-service,10.252.1.23:10250,300273664.0,300281856.0,79.342702346,0.0013516047726819637,8
