traceID,spanID,starttime,operationName,servicename,podname,childSpanId,childTraceId,duration,http.status_code,container,instance,container_memory_working_set_bytes,container_cpu_usage_seconds_total,trace_length
f82e97d360466cc8,60c5bdeb00fdd7b2,2022-07-12T14:25:00.000000,retrieve,ts-train-service,ts-train-service-7b7458fbc6-xbnwh,90eea83bb88be1b8,f82e97d360466cc8,397345,200,ts-train-service,10.252.1.22:10250,312008704.0,77.470540454,7
0b4cade05161e76c,fa5fa3f97594d1d7,2022-07-12T14:25:00.000000,GET,ts-travel2-service,ts-travel2-service-74456475d4-pr8ng,0b4cade05161e76c,0b4cade05161e76c,705781,200,ts-travel2-service,10.252.1.22:10250,294424576.0,76.20097033,2
d8b910dea0064d3a,8aa1ecb54c13d8da,2022-07-12T14:30:00.000000,GET,ts-price-service,ts-price-service-65cd8d58bc-shw2f,977a03644e605dd9,d8b910dea0064d3a,17833,200,ts-price-service,10.252.1.21:10250,288022528.0,85.303611911,8
a009bc261fe13464,a2de3b2bb0578726,2022-07-12T14:25:00.000000,retrieve,ts-train-service,ts-train-service-7b7458fbc6-xbnwh,7176f48d753064d4,a009bc261fe13464,35940,200,ts-train-service,10.252.1.22:10250,312008704.0,77.470540454,9
cae66fa51aff79d3,8d88374746e5862b,2022-07-12T14:25:00.000000,getTrainTypeByTripId,ts-train-service,ts-train-service-7b7458fbc6-xbnwh,78dddb6150eb5109,cae66fa51aff79d3,549283,200,ts-train-service,10.252.1.22:10250,312008704.0,77.470540454,7
0b4cade05161e76c,6449f5041188ec74,2022-07-12T14:25:00.000000,queryForStationId,ts-station-service,ts-station-service-59dd9544d6-m99xx,aa2ce27045ce0910,0b4cade05161e76c,6873,200,ts-station-service,10.252.1.23:10250,299810816.0,86.058729975,7
d8b910dea0064d3a,e63a9355d2aeb146,2022-07-12T14:30:00.000000,retrieve,ts-config-service,ts-config-service-5498dd4ffb-7hp24,059446adad086608,d8b910dea0064d3a,40008,200,ts-config-service,10.252.1.22:10250,313548800.0,83.040542211,7
cae66fa51aff79d3,3591838efa27d3a8,2022-07-12T14:25:00.000000,GET,ts-train-service,ts-train-service-7b7458fbc6-xbnwh,f1a813491b580cd7,cae66fa51aff79d3,303253,200,ts-train-service,10.252.1.22:10250,312008704.0,77.470540454,4
a009bc261fe13464,bee1b6b26ab46ba6,2022-07-12T14:25:00.000000,queryForStationId,ts-travel2-service,ts-travel2-service-74456475d4-pr8ng,fa24aa6d1466e46a,a009bc261fe13464,104157,200,ts-travel2-service,10.252.1.22:10250,294424576.0,76.20097033,9
e67d3e28c0654d2e,749bf531d1a06371,2022-07-12T14:25:00.000000,GET,ts-train-service,ts-train-service-7b7458fbc6-xbnwh,ac085be76bb85d88,e67d3e28c0654d2e,92997,200,ts-train-service,10.252.1.22:10250,312008704.0,77.470540454,8
d69aeff063c8be1a,e5e951e60e99044e,2022-07-12T14:20:00.000000,GET,ts-ticketinfo-service,ts-ticketinfo-service-8648878f58-pq9db,568a0aba85eac851,d69aeff063c8be1a,1000424,200,ts-ticketinfo-service,10.252.1.22:10250,277942272.0,71.440537023,6
cae66fa51aff79d3,a6dbba600e546fad,2022-07-12T14:25:00.000000,queryForStationId,ts-price-service,ts-price-service-65cd8d58bc-shw2f,d26b163ab6153735,cae66fa51aff79d3,199377,200,ts-price-service,10.252.1.21:10250,286924800.0,84.155456205,9
cae66fa51aff79d3,89412420401f70de,2022-07-12T14:25:00.000000,queryById,ts-config-service,ts-config-service-5498dd4ffb-7hp24,5e23f83d18710207,cae66fa51aff79d3,45286,200,ts-config-service,10.252.1.22:10250,312360960.0,81.297511666,5
bef2e4f8192b5e75,bef2e4f8192b5e75,2022-07-12T14:30:00.000000,updateOrder,ts-admin-order-service,ts-admin-order-service-56d54996b4-4rffw,,,298630,200,ts-admin-order-service,10.252.1.21:10250,278605824.0,78.029223158,1
a009bc261fe13464,ddd9c0b5ee1fe314,2022-07-12T14:25:00.000000,getLeftTicketOfInterval,ts-seat-service,ts-seat-service-76bf47b74f-lk5b8,29c1b95c80c87709,a009bc261fe13464,996761,200,ts-seat-service,10.252.1.22:10250,294678528.0,82.123803937,5
09bd020ecb37a825,793c21ff20b60977,2022-07-12T14:30:00.000000,create,ts-train-service,ts-train-service-7b7458fbc6-xbnwh,1ec09567a48bf2e3,09bd020ecb37a825,245855,201,ts-train-service,10.252.1.22:10250,316424192.0,80.44387038,3
d3e9a67670f217b4,6e2ee6d1039943b7,2022-07-12T14:20:00.000000,queryForTravel,ts-ticketinfo-service,ts-ticketinfo-service-8648878f58-pq9db,c81e19ab07857311,d3e9a67670f217b4,987706,200,ts-ticketinfo-service,10.252.1.22:10250,277942272.0,71.440537023,5
d8b910dea0064d3a,0f7ed951c5a5199a,2022-07-12T14:30:00.000000,queryForStationId,ts-price-service,ts-price-service-65cd8d58bc-shw2f,50fc735a28467487,d8b910dea0064d3a,175933,200,ts-price-service,10.252.1.21:10250,288022528.0,85.303611911,7
cae66fa51aff79d3,1cce623434750b3c,2022-07-12T14:25:00.000000,GET,ts-seat-service,ts-seat-service-76bf47b74f-lk5b8,f8be54f506d6e2cb,cae66fa51aff79d3,260064,200,ts-seat-service,10.252.1.22:10250,294678528.0,82.123803937,8
cae66fa51aff79d3,290f3c39b3214bd1,2022-07-12T14:25:00.000000,GET,ts-seat-service,ts-seat-service-76bf47b74f-lk5b8,05c3cb353eb6eb57,cae66fa51aff79d3,97035,200,ts-seat-service,10.252.1.22:10250,294678528.0,82.123803937,6
d8b910dea0064d3a,8df2ebc4525ad3cc,2022-07-12T14:30:00.000000,create,ts-seat-service,ts-seat-service-76bf47b74f-lk5b8,5badbff42b653575,d8b910dea0064d3a,527394,200,ts-seat-service,10.252.1.22:10250,296648704.0,83.851610698,3
d8b910dea0064d3a,ede74bf630c89ab7,2022-07-12T14:30:00.000000,getTrainTypeByTripId,ts-seat-service,ts-seat-service-76bf47b74f-lk5b8,4a516782026ab27b,d8b910dea0064d3a,237610,200,ts-seat-service,10.252.1.22:10250,296648704.0,83.851610698,5
d8b910dea0064d3a,53104dfd76dd055e,2022-07-12T14:30:00.000000,GET,ts-price-service,ts-price-service-65cd8d58bc-shw2f,73b417b6cc6ebd07,d8b910dea0064d3a,157908,200,ts-price-service,10.252.1.21:10250,288022528.0,85.303611911,8
d3e9a67670f217b4,2d78ccfc0894c948,2022-07-12T14:25:00.000000,queryForStationId,ts-station-service,ts-station-service-59dd9544d6-m99xx,0df50f5ce84127d9,d3e9a67670f217b4,8208,200,ts-station-service,10.252.1.23:10250,299810816.0,86.058729975,7
f82e97d360466cc8,30071eba89796897,2022-07-12T14:25:00.000000,queryForStationId,ts-station-service,ts-station-service-59dd9544d6-m99xx,3957987149ae0b11,f82e97d360466cc8,45011,200,ts-station-service,10.252.1.23:10250,299810816.0,86.058729975,9
cae66fa51aff79d3,228108ee549dd703,2022-07-12T14:25:00.000000,queryById,ts-config-service,ts-config-service-5498dd4ffb-7hp24,9e09ac7cb2309a79,cae66fa51aff79d3,126369,200,ts-config-service,10.252.1.22:10250,312360960.0,81.297511666,7
a156d367b103c3b7,88db72f5e7752cc6,2022-07-12T14:30:00.000000,DELETE,ts-admin-basic-info-service,ts-admin-basic-info-service-8fffd9b6-6dl4n,a156d367b103c3b7,a156d367b103c3b7,205492,200,ts-admin-basic-info-service,10.252.1.22:10250,290213888.0,69.933888749,2
f82e97d360466cc8,7c7f9c2f30534efc,2022-07-12T14:25:00.000000,GET,ts-security-service,ts-security-service-645ffd5d7b-plt4p,609e81875109e1a0,f82e97d360466cc8,196454,200,ts-security-service,10.252.1.21:10250,315899904.0,91.183489654,4
e67d3e28c0654d2e,6bb3ba7f83d4fd9d,2022-07-12T14:25:00.000000,GET,ts-seat-service,ts-seat-service-76bf47b74f-lk5b8,b0aaa01cb41616c6,e67d3e28c0654d2e,48573,200,ts-seat-service,10.252.1.22:10250,294678528.0,82.123803937,4
f82e97d360466cc8,0dfefe2cf9493a63,2022-07-12T14:25:00.000000,GET,ts-travel2-service,ts-travel2-service-74456475d4-pr8ng,cc02e8dbad54ed6f,f82e97d360466cc8,106909,200,ts-travel2-service,10.252.1.22:10250,294424576.0,76.20097033,8
f82e97d360466cc8,527189298cf0ade3,2022-07-12T14:25:00.000000,GET,ts-basic-service,ts-basic-service-5fb55954d-xzwxv,ac3450d75d0b0695,f82e97d360466cc8,196200,200,ts-basic-service,10.252.1.22:10250,311222272.0,74.231285846,6
d3e9a67670f217b4,350fb7c7b2bb9dbd,2022-07-12T14:20:00.000000,queryForStationId,ts-ticketinfo-service,ts-ticketinfo-service-8648878f58-pq9db,9d6f7f4cb93dc824,d3e9a67670f217b4,101525,200,ts-ticketinfo-service,10.252.1.22:10250,277942272.0,71.440537023,5
d69aeff063c8be1a,9807748229e8e95a,2022-07-12T14:20:00.000000,GET,ts-ticketinfo-service,ts-ticketinfo-service-8648878f58-pq9db,cbf1355a2fb68dcd,d69aeff063c8be1a,147290,200,ts-ticketinfo-service,10.252.1.22:10250,277942272.0,71.440537023,6
5cc48d4250aa639c,67a920140702d4dd,2022-07-12T14:25:00.000000,queryForStationId,ts-basic-service,ts-basic-service-5fb55954d-xzwxv,1ebd240a741aa57b,5cc48d4250aa639c,99144,200,ts-basic-service,10.252.1.22:10250,311222272.0,74.231285846,5
d3e9a67670f217b4,e1f73b38e4015905,2022-07-12T14:20:00.000000,queryById,ts-route-service,ts-route-service-6f8b494cf5-fck6c,9d6d801e5da9ae8c,d3e9a67670f217b4,10903,200,ts-route-service,10.252.1.23:10250,287715328.0,79.638959967,7
d69aeff063c8be1a,568a0aba85eac851,2022-07-12T14:20:00.000000,queryForStationId,ts-ticketinfo-service,ts-ticketinfo-service-8648878f58-pq9db,02184625c6d6ebea,d69aeff063c8be1a,5799899,200,ts-ticketinfo-service,10.252.1.22:10250,277942272.0,71.440537023,5
a009bc261fe13464,1ba53f33941d979e,2022-07-12T14:25:00.000000,POST,ts-order-other-service,ts-order-other-service-85cd79cd8f-7clqk,a009bc261fe13464,a009bc261fe13464,6907116,500,ts-order-other-service,10.252.1.23:10250,321855488.0,93.952031101,2
e67d3e28c0654d2e,dbbae1df935086dc,2022-07-12T14:25:00.000000,queryForStationId,ts-train-service,ts-train-service-7b7458fbc6-xbnwh,e3b662fa04610d6b,e67d3e28c0654d2e,201076,200,ts-train-service,10.252.1.22:10250,312008704.0,77.470540454,7
5cc48d4250aa639c,f7705b8e3be922c9,2022-07-12T14:25:00.000000,GET,ts-travel2-service,ts-travel2-service-74456475d4-pr8ng,5cc48d4250aa639c,5cc48d4250aa639c,15436,200,ts-travel2-service,10.252.1.22:10250,294424576.0,76.20097033,2
d3e9a67670f217b4,088e09cfbee85ef0,2022-07-12T14:20:00.000000,GET,ts-ticketinfo-service,ts-ticketinfo-service-8648878f58-pq9db,6e2ee6d1039943b7,d3e9a67670f217b4,13676,200,ts-ticketinfo-service,10.252.1.22:10250,277942272.0,71.440537023,6
